City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
247,Cordele,US,31.96,-83.78,84.99,61,90,6.93,overcast clouds
248,Acandi,CO,8.51,-77.28,83.46,73,100,2.62,light rain
249,Kanash,RU,55.51,47.5,57.2,58,4,6.71,clear sky
250,Fernley,US,39.61,-119.25,91.99,14,0,4.0,clear sky
251,Margate,GB,51.38,1.39,69.01,71,0,4.0,clear sky
252,San Juan,AR,-31.54,-68.54,63.75,24,0,6.67,clear sky
253,Salta,AR,-24.79,-65.41,62.6,17,0,11.41,clear sky
254,Arraial Do Cabo,BR,-22.97,-42.03,68.0,72,75,12.75,broken clouds
255,Norman Wells,CA,65.28,-126.83,64.4,55,75,20.8,broken clouds
256,Taoudenni,ML,22.68,-3.98,106.75,8,19,10.56,few clouds
257,Maceio,BR,-9.67,-35.74,77.0,88,75,6.93,broken clouds
258,Dakar,SN,14.69,-17.44,80.6,88,40,13.87,scattered clouds
259,Along,IN,28.17,94.77,73.08,89,72,0.54,light rain
260,Hamilton,US,39.18,-84.53,86.0,51,1,4.7,clear sky
261,Pokrovsk,UA,48.28,37.18,69.73,52,92,2.28,overcast clouds
262,Majene,ID,-3.54,118.97,75.97,84,0,10.38,clear sky
263,Truro,GB,50.27,-5.05,62.6,82,75,19.46,broken clouds
264,Lavrentiya,RU,65.58,-171.0,47.32,93,100,6.33,overcast clouds
265,San Jose,US,37.34,-121.89,87.01,44,90,5.82,smoke
266,Dothan,US,31.22,-85.39,84.2,62,20,5.82,few clouds
267,Tabou,CI,4.42,-7.35,75.33,84,58,10.18,broken clouds
268,Omboue,GA,-1.57,9.26,74.71,78,96,9.08,overcast clouds
269,Richards Bay,ZA,-28.78,32.04,60.58,79,19,1.5,few clouds
270,Buin,CL,-33.73,-70.75,77.0,12,0,4.7,clear sky
271,Port-Gentil,GA,-0.72,8.78,77.0,78,75,12.5,broken clouds
272,Puerto Penasco,MX,31.32,-113.53,88.0,78,6,20.0,clear sky
273,Haines Junction,CA,60.75,-137.51,56.08,79,97,2.26,light rain
274,Toyooka,JP,35.53,134.83,73.83,89,33,1.34,scattered clouds
275,Pemangkat,ID,1.17,108.97,80.08,82,99,3.02,moderate rain
276,Tallahassee,US,30.44,-84.28,86.0,58,75,3.36,broken clouds
277,Mackay,AU,-21.15,149.2,57.0,87,0,3.36,clear sky
278,Kinshasa,CD,-4.32,15.32,82.4,61,48,9.17,scattered clouds
279,Hokitika,NZ,-42.72,170.97,51.8,87,97,0.72,light rain
280,Marystown,CA,47.17,-55.15,64.83,68,95,16.22,overcast clouds
281,Aksu,CN,41.12,80.26,74.52,36,0,8.99,clear sky
282,Aguada De Pasajeros,CU,22.39,-80.85,89.6,66,44,10.29,moderate rain
283,Buala,SB,-8.14,159.59,80.26,76,100,1.88,light rain
284,Koumac,NC,-20.57,164.28,66.67,79,0,4.09,clear sky
285,Rulenge,TZ,-2.72,30.63,69.67,55,61,2.98,broken clouds
286,Qasigiannguit,GL,68.82,-51.19,50.0,43,20,3.36,few clouds
287,Shakawe,BW,-18.37,21.85,63.18,29,46,5.46,scattered clouds
288,Wilmington,US,34.23,-77.94,84.2,70,40,5.82,scattered clouds
289,Cabo San Lucas,MX,22.89,-109.91,86.0,74,40,6.93,scattered clouds
